PartcipantID:1
RandID:1
InitialTimeStamp:22-12-04-613
block;trial;eventType;elapsedTime
2;8;InterProblemRest;9.531
2;8;InterProblemRest;9.581
2;8;InterProblemRest;9.632
2;8;InterProblemRest;9.693
2;8;InterProblemRest;9.748
2;8;InterProblemRest;9.799
2;8;InterProblemRest;9.853
2;8;InterProblemRest;9.907
2;8;InterProblemRest;9.96
2;8;InterProblemRest;10.01
2;8;InterProblemRest;10.059
2;8;InterProblemRest;10.11
2;8;InterProblemRest;10.176
2;8;InterProblemRest;10.228
2;8;InterProblemRest;10.28
2;8;InterProblemRest;10.331
2;8;InterProblemRest;10.384
2;8;InterProblemRest;10.439
2;8;InterProblemRest;10.495
2;8;InterProblemRest;10.545
2;8;InterProblemRest;10.597
2;8;InterProblemRest;10.647
2;8;InterProblemRest;10.699
2;8;InterProblemRest;10.75
2;8;InterProblemRest;10.809
2;8;InterProblemRest;10.86
2;8;InterProblemRest;10.912
2;8;InterProblemRest;10.963
2;8;InterProblemRest;11.014
2;8;InterProblemRest;11.077
2;8;InterProblemRest;11.192
2;8;InterProblemRest;11.25
2;8;InterProblemRest;11.307
2;8;InterProblemRest;11.363
2;8;InterProblemRest;11.422
2;8;InterProblemRest;11.477
2;8;InterProblemRest;11.531
2;8;InterProblemRest;11.59
2;8;InterProblemRest;11.646
2;8;InterProblemRest;11.7
2;8;InterProblemRest;11.761
2;8;InterProblemRest;11.817
2;8;InterProblemRest;11.875
2;8;InterProblemRest;11.931
2;8;InterProblemRest;11.991
2;8;InterProblemRest;12.047
2;8;InterProblemRest;12.107
2;8;InterProblemRest;12.163
2;8;InterProblemRest;12.228
2;8;InterProblemRest;12.285
2;8;InterProblemRest;12.343
2;8;InterProblemRest;12.399
2;8;InterProblemRest;12.459
2;8;InterProblemRest;12.514
2;8;InterProblemRest;12.57
2;8;InterProblemRest;12.629
2;8;InterProblemRest;12.687
2;8;InterProblemRest;12.745
2;8;InterProblemRest;12.802
2;8;InterProblemRest;12.859
2;8;InterProblemRest;12.914
2;8;InterProblemRest;12.969
2;8;InterProblemRest;13.027
2;8;InterProblemRest;13.081
2;8;InterProblemRest;13.138
2;8;InterProblemRest;13.196
2;8;InterProblemRest;13.273
2;8;InterProblemRest;13.336
2;8;InterProblemRest;13.406
2;8;InterProblemRest;13.468
2;8;InterProblemRest;13.532
2;8;InterProblemRest;13.595
2;8;InterProblemRest;13.659
2;8;InterProblemRest;13.721
2;8;InterProblemRest;13.78
2;8;InterProblemRest;13.844
2;8;InterProblemRest;13.909
2;8;InterProblemRest;13.97
2;8;InterProblemRest;14.037
2;8;InterProblemRest;14.097
2;8;InterProblemRest;14.155
2;8;InterProblemRest;14.212
2;8;InterProblemRest;14.269
2;8;InterProblemRest;14.327
2;8;InterProblemRest;14.386
2;8;InterProblemRest;14.443
2;8;InterProblemRest;14.499
2;8;InterProblemRest;14.555
2;8;InterProblemRest;14.613
2;8;InterProblemRest;14.67
2;8;InterProblemRest;14.739
2;8;InterProblemRest;14.8
2;8;InterProblemRest;14.856
2;8;InterProblemRest;14.915
2;8;InterProblemRest;14.972
2;8;InterProblemRest;15.031
2;8;InterProblemRest;15.089
2;8;InterProblemRest;15.149
2;8;InterProblemRest;15.205
2;8;InterProblemRest;15.27
2;8;InterProblemRest;15.331
2;8;InterProblemRest;15.389
2;8;InterProblemRest;15.448
2;8;InterProblemRest;15.515
2;8;InterProblemRest;15.57
2;8;InterProblemRest;15.629
2;8;InterProblemRest;15.69
2;8;InterProblemRest;15.748
2;8;InterProblemRest;15.804
2;8;InterProblemRest;15.866
2;8;InterProblemRest;15.923
2;8;InterProblemRest;15.982
2;8;InterProblemRest;16.038
2;8;InterProblemRest;16.097
2;8;InterProblemRest;16.162
2;8;InterProblemRest;16.219
2;8;InterProblemRest;16.271
2;8;InterProblemRest;16.323
2;8;InterProblemRest;16.384
2;8;InterProblemRest;16.439
2;8;InterProblemRest;16.496
2;8;InterProblemRest;16.551
2;8;InterProblemRest;16.616
2;8;InterProblemRest;16.674
2;8;InterProblemRest;16.734
2;8;InterProblemRest;16.791
2;8;InterProblemRest;16.85
2;8;InterProblemRest;16.909
2;8;InterProblemRest;16.967
2;8;InterProblemRest;17.024
2;8;InterProblemRest;17.082
2;8;InterProblemRest;17.14
2;8;InterProblemRest;17.199
2;8;InterProblemRest;17.26
2;8;InterProblemRest;17.322
2;8;InterProblemRest;17.381
2;8;InterProblemRest;17.436
2;8;InterProblemRest;17.491
2;8;InterProblemRest;17.546
2;8;InterProblemRest;17.603
2;8;InterProblemRest;17.657
2;8;InterProblemRest;17.713
2;8;InterProblemRest;17.774
2;8;InterProblemRest;17.831
2;8;InterProblemRest;17.886
2;8;InterProblemRest;17.942
2;8;InterProblemRest;17.999
2;8;InterProblemRest;18.054
2;8;InterProblemRest;18.109
2;8;InterProblemRest;18.166
2;8;InterProblemRest;18.221
2;8;InterProblemRest;18.276
2;8;InterProblemRest;18.333
2;8;InterProblemRest;18.387
2;8;InterProblemRest;18.441
2;8;InterProblemRest;18.512
2;8;InterProblemRest;18.571
2;8;InterProblemRest;18.626
2;8;InterProblemRest;18.683
2;8;InterProblemRest;18.737
2;8;InterProblemRest;18.792
2;8;InterProblemRest;18.847
2;8;InterProblemRest;18.904
2;8;InterProblemRest;18.963
2;8;InterProblemRest;19.021
2;8;InterProblemRest;19.078
2;8;InterProblemRest;19.143
2;8;InterProblemRest;19.202
2;8;InterProblemRest;19.263
2;8;InterProblemRest;19.322
2;8;InterProblemRest;19.378
2;8;InterProblemRest;19.436
2;8;InterProblemRest;19.489
2;8;InterProblemRest;19.543
2;8;InterProblemRest;19.6
2;8;InterProblemRest;19.655
2;8;InterProblemRest;19.708
2;8;InterProblemRest;19.762
2;8;InterProblemRest;19.818
2;8;InterProblemRest;19.872
2;8;InterProblemRest;19.927
2;8;InterProblemRest;19.989
2;8;InterProblemRest;20.042
2;8;InterProblemRest;20.101
2;8;InterProblemRest;20.169
2;8;InterProblemRest;20.224
2;8;InterProblemRest;20.278
2;8;InterProblemRest;20.335
2;8;InterProblemRest;20.392
2;8;InterProblemRest;20.463
2;8;InterProblemRest;20.522
2;8;InterProblemRest;20.579
2;8;InterProblemRest;20.637
2;8;InterProblemRest;20.694
2;8;InterProblemRest;20.753
2;8;InterProblemRest;20.809
2;8;InterProblemRest;20.875
2;8;InterProblemRest;20.932
2;8;InterProblemRest;20.988
2;8;InterProblemRest;21.043
2;8;InterProblemRest;21.102
2;8;InterProblemRest;21.159
2;8;InterProblemRest;21.214
2;8;InterProblemRest;21.272
2;8;InterProblemRest;21.329
2;8;InterProblemRest;21.388
2;8;InterProblemRest;21.443
2;8;InterProblemRest;21.5
2;8;InterProblemRest;21.557
2;8;InterProblemRest;21.613
2;8;InterProblemRest;21.677
2;8;InterProblemRest;21.735
2;8;InterProblemRest;21.792
2;8;InterProblemRest;21.851
2;8;InterProblemRest;21.909
2;8;InterProblemRest;21.963
2;8;InterProblemRest;22.019
2;8;InterProblemRest;22.075
2;8;InterProblemRest;22.13
2;8;InterProblemRest;22.188
2;8;InterProblemRest;22.247
2;8;InterProblemRest;22.308
2;8;InterProblemRest;22.362
2;8;InterProblemRest;22.43
2;8;InterProblemRest;22.494
2;8;InterProblemRest;22.546
2;8;InterProblemRest;22.6
2;8;InterProblemRest;22.654
2;8;InterProblemRest;22.709
2;8;InterProblemRest;22.774
2;8;InterProblemRest;22.826
2;8;InterProblemRest;22.878
2;8;InterProblemRest;22.929
2;8;InterProblemRest;22.994
2;8;InterProblemRest;23.047
2;8;InterProblemRest;23.1
2;8;InterProblemRest;23.153
2;8;InterProblemRest;23.209
2;8;InterProblemRest;23.262
2;8;InterProblemRest;23.311
2;8;InterProblemRest;23.362
2;8;InterProblemRest;23.414
2;8;InterProblemRest;23.465
2;8;InterProblemRest;23.519
2;8;InterProblemRest;23.573
2;8;InterProblemRest;23.627
2;8;InterProblemRest;23.696
2;8;InterProblemRest;23.747
2;8;InterProblemRest;23.799
2;8;InterProblemRest;23.855
2;8;InterProblemRest;23.909
2;8;InterProblemRest;23.961
2;8;InterProblemRest;24.013
2;8;InterProblemRest;24.066
2;8;InterProblemRest;24.119
2;8;InterProblemRest;24.173
2;8;InterProblemRest;24.226
2;8;InterProblemRest;24.278
2;8;InterProblemRest;24.33
2;8;InterProblemRest;24.382
2;8;InterProblemRest;24.433
2;8;InterProblemRest;24.484
2;8;InterProblemRest;24.546
2;8;InterProblemRest;24.597
2;8;InterProblemRest;24.65
2;8;InterProblemRest;24.707
2;8;InterProblemRest;24.776
2;8;InterProblemRest;24.829
